"Código","Unidade Territorial","UF","Referência","Municípios que aderiram ao Programa Criança Feliz"
"350535","BARRA DO CHAPÉU","SP","06/2019","1"
"350535","BARRA DO CHAPÉU","SP","11/2018","1"
"350535","BARRA DO CHAPÉU","SP","01/2019","1"
"350535","BARRA DO CHAPÉU","SP","09/2018","1"
"350535","BARRA DO CHAPÉU","SP","09/2019","1"
"350535","BARRA DO CHAPÉU","SP","10/2018","1"
"350535","BARRA DO CHAPÉU","SP","02/2019","1"
"350540","BARRA DO TURVO","SP","06/2019","1"
"350540","BARRA DO TURVO","SP","09/2019","1"
"350540","BARRA DO TURVO","SP","02/2019","1"
"350540","BARRA DO TURVO","SP","10/2018","1"
"350540","BARRA DO TURVO","SP","10/2019","1"
"350540","BARRA DO TURVO","SP","01/2019","1"
"350540","BARRA DO TURVO","SP","03/2019","1"
"350540","BARRA DO TURVO","SP","12/2018","1"
"350540","BARRA DO TURVO","SP","08/2019","1"
"350540","BARRA DO TURVO","SP","09/2018","1"
"350540","BARRA DO TURVO","SP","11/2018","1"
"350540","BARRA DO TURVO","SP","07/2019","1"
"350540","BARRA DO TURVO","SP","05/2019","1"
"350540","BARRA DO TURVO","SP","04/2019","1"
"350560","BARRINHA","SP","04/2019","1"
"350560","BARRINHA","SP","01/2019","1"
"350560","BARRINHA","SP","03/2019","1"
"350560","BARRINHA","SP","02/2019","1"
"350560","BARRINHA","SP","11/2018","1"
"350560","BARRINHA","SP","10/2018","1"
"350560","BARRINHA","SP","07/2019","1"
"350560","BARRINHA","SP","12/2018","1"
"350560","BARRINHA","SP","06/2019","1"
"350560","BARRINHA","SP","08/2019","1"
"350560","BARRINHA","SP","05/2019","1"
"350560","BARRINHA","SP","09/2019","1"
"350560","BARRINHA","SP","09/2018","1"
"350560","BARRINHA","SP","10/2019","1"
"350635","BERTIOGA","SP","09/2018","1"
"350635","BERTIOGA","SP","10/2018","1"
"350700","BOITUVA","SP","02/2019","1"
"350700","BOITUVA","SP","04/2019","1"
"350700","BOITUVA","SP","09/2019","1"
"350700","BOITUVA","SP","01/2019","1"
"350700","BOITUVA","SP","10/2019","1"
"350700","BOITUVA","SP","08/2019","1"
"350700","BOITUVA","SP","05/2019","1"
"350700","BOITUVA","SP","07/2019","1"
"350700","BOITUVA","SP","03/2019","1"
"350700","BOITUVA","SP","06/2019","1"
"350750","BOTUCATU","SP","10/2018","1"
"350750","BOTUCATU","SP","06/2019","1"
"350750","BOTUCATU","SP","11/2018","1"
"350750","BOTUCATU","SP","03/2019","1"
"350750","BOTUCATU","SP","12/2018","1"
"350750","BOTUCATU","SP","09/2018","1"
"350750","BOTUCATU","SP","02/2019","1"
"350750","BOTUCATU","SP","10/2019","1"
"350750","BOTUCATU","SP","09/2019","1"
"350750","BOTUCATU","SP","05/2019","1"
"350750","BOTUCATU","SP","04/2019","1"
"350750","BOTUCATU","SP","01/2019","1"
"350750","BOTUCATU","SP","08/2019","1"
"350750","BOTUCATU","SP","07/2019","1"
"350780","BRODOWSKI","SP","10/2019","1"
"350780","BRODOWSKI","SP","09/2019","1"
"350780","BRODOWSKI","SP","07/2019","1"
"350780","BRODOWSKI","SP","11/2018","1"
"350780","BRODOWSKI","SP","10/2018","1"
"350780","BRODOWSKI","SP","04/2019","1"
"350780","BRODOWSKI","SP","12/2018","1"
"350780","BRODOWSKI","SP","06/2019","1"
"350780","BRODOWSKI","SP","08/2019","1"
"350780","BRODOWSKI","SP","02/2019","1"
"350780","BRODOWSKI","SP","01/2019","1"
"350780","BRODOWSKI","SP","03/2019","1"
"350780","BRODOWSKI","SP","09/2018","1"
"350780","BRODOWSKI","SP","05/2019","1"
"350870","CACONDE","SP","06/2019","1"
"350870","CACONDE","SP","10/2018","1"
"350870","CACONDE","SP","01/2019","1"
"350870","CACONDE","SP","12/2018","1"
"350870","CACONDE","SP","02/2019","1"
"350870","CACONDE","SP","05/2019","1"
"350870","CACONDE","SP","11/2018","1"
"350870","CACONDE","SP","10/2019","1"
"350870","CACONDE","SP","09/2018","1"
"350870","CACONDE","SP","07/2019","1"
"350870","CACONDE","SP","04/2019","1"
"350870","CACONDE","SP","03/2019","1"
"350870","CACONDE","SP","08/2019","1"
"350870","CACONDE","SP","09/2019","1"
"350920","CAJAMAR","SP","07/2019","1"
"350920","CAJAMAR","SP","11/2018","1"
"350920","CAJAMAR","SP","06/2019","1"
"350920","CAJAMAR","SP","09/2018","1"
"350920","CAJAMAR","SP","09/2019","1"
"350920","CAJAMAR","SP","10/2019","1"
"350920","CAJAMAR","SP","02/2019","1"
"350920","CAJAMAR","SP","05/2019","1"
"350920","CAJAMAR","SP","10/2018","1"
"350920","CAJAMAR","SP","12/2018","1"
"350920","CAJAMAR","SP","04/2019","1"
"350920","CAJAMAR","SP","03/2019","1"
"350920","CAJAMAR","SP","01/2019","1"
"350920","CAJAMAR","SP","08/2019","1"
"350925","CAJATI","SP","01/2019","1"
"350925","CAJATI","SP","05/2019","1"
"350925","CAJATI","SP","12/2018","1"
"350925","CAJATI","SP","08/2019","1"
"350925","CAJATI","SP","07/2019","1"
"350925","CAJATI","SP","09/2019","1"
"350925","CAJATI","SP","04/2019","1"
"350925","CAJATI","SP","06/2019","1"
"350925","CAJATI","SP","09/2018","1"
"350925","CAJATI","SP","10/2018","1"
"350925","CAJATI","SP","11/2018","1"
"350925","CAJATI","SP","03/2019","1"
"350925","CAJATI","SP","10/2019","1"
"350925","CAJATI","SP","02/2019","1"
"350940","CAJURU","SP","12/2018","1"
"350940","CAJURU","SP","06/2019","1"
"350940","CAJURU","SP","01/2019","1"
"350940","CAJURU","SP","05/2019","1"
"350940","CAJURU","SP","04/2019","1"
"350940","CAJURU","SP","11/2018","1"
"350940","CAJURU","SP","02/2019","1"
"350940","CAJURU","SP","10/2019","1"
"350940","CAJURU","SP","10/2018","1"
"350940","CAJURU","SP","07/2019","1"
"350940","CAJURU","SP","08/2019","1"
"350940","CAJURU","SP","09/2018","1"
"350940","CAJURU","SP","03/2019","1"
"350940","CAJURU","SP","09/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","09/2018","1"
"350960","CAMPO LIMPO PAULISTA","SP","01/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","07/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","02/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","12/2018","1"
"350960","CAMPO LIMPO PAULISTA","SP","09/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","10/2018","1"
"350960","CAMPO LIMPO PAULISTA","SP","05/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","04/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","06/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","03/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","08/2019","1"
"350960","CAMPO LIMPO PAULISTA","SP","11/2018","1"
"350960","CAMPO LIMPO PAULISTA","SP","10/2019","1"
"351000","CÂNDIDO MOTA","SP","03/2019","1"
"351000","CÂNDIDO MOTA","SP","07/2019","1"
"351000","CÂNDIDO MOTA","SP","06/2019","1"
"351000","CÂNDIDO MOTA","SP","12/2018","1"
"351000","CÂNDIDO MOTA","SP","08/2019","1"
"351000","CÂNDIDO MOTA","SP","10/2018","1"
"351000","CÂNDIDO MOTA","SP","10/2019","1"
"351000","CÂNDIDO MOTA","SP","09/2018","1"
"351000","CÂNDIDO MOTA","SP","02/2019","1"
"351000","CÂNDIDO MOTA","SP","09/2019","1"
"351000","CÂNDIDO MOTA","SP","01/2019","1"
"351000","CÂNDIDO MOTA","SP","04/2019","1"
"351000","CÂNDIDO MOTA","SP","05/2019","1"
"351000","CÂNDIDO MOTA","SP","11/2018","1"
"351020","CAPÃO BONITO","SP","10/2018","1"
"351020","CAPÃO BONITO","SP","09/2018","1"
"351020","CAPÃO BONITO","SP","10/2019","1"
"351020","CAPÃO BONITO","SP","06/2019","1"
"351020","CAPÃO BONITO","SP","02/2019","1"
"351020","CAPÃO BONITO","SP","04/2019","1"
"351020","CAPÃO BONITO","SP","05/2019","1"
"351020","CAPÃO BONITO","SP","12/2018","1"
"351020","CAPÃO BONITO","SP","09/2019","1"
"351020","CAPÃO BONITO","SP","08/2019","1"
"351020","CAPÃO BONITO","SP","11/2018","1"
"351020","CAPÃO BONITO","SP","01/2019","1"
"351020","CAPÃO BONITO","SP","03/2019","1"
"351020","CAPÃO BONITO","SP","07/2019","1"
"351040","CAPIVARI","SP","09/2019","1"
"351040","CAPIVARI","SP","10/2019","1"
"351040","CAPIVARI","SP","05/2019","1"
"351040","CAPIVARI","SP","04/2019","1"
"351040","CAPIVARI","SP","01/2019","1"
"351040","CAPIVARI","SP","11/2018","1"
"351040","CAPIVARI","SP","06/2019","1"
"351040","CAPIVARI","SP","03/2019","1"
"351040","CAPIVARI","SP","07/2019","1"
"351040","CAPIVARI","SP","12/2018","1"
"351040","CAPIVARI","SP","02/2019","1"
"351040","CAPIVARI","SP","10/2018","1"
"351040","CAPIVARI","SP","09/2018","1"
"351040","CAPIVARI","SP","08/2019","1"
"351050","CARAGUATATUBA","SP","10/2018","1"
"351050","CARAGUATATUBA","SP","03/2019","1"
"351050","CARAGUATATUBA","SP","02/2019","1"
"351050","CARAGUATATUBA","SP","08/2019","1"
"351050","CARAGUATATUBA","SP","04/2019","1"
"351050","CARAGUATATUBA","SP","06/2019","1"
"351050","CARAGUATATUBA","SP","09/2018","1"
"351050","CARAGUATATUBA","SP","12/2018","1"
"351050","CARAGUATATUBA","SP","05/2019","1"
"351050","CARAGUATATUBA","SP","09/2019","1"
"351050","CARAGUATATUBA","SP","10/2019","1"
"351050","CARAGUATATUBA","SP","01/2019","1"
"351050","CARAGUATATUBA","SP","07/2019","1"
"351050","CARAGUATATUBA","SP","11/2018","1"
"351060","CARAPICUÍBA","SP","06/2019","1"
"351060","CARAPICUÍBA","SP","10/2018","1"
"351060","CARAPICUÍBA","SP","04/2019","1"
"351060","CARAPICUÍBA","SP","07/2019","1"
"351060","CARAPICUÍBA","SP","02/2019","1"
"351060","CARAPICUÍBA","SP","08/2019","1"
"351060","CARAPICUÍBA","SP","01/2019","1"
"351060","CARAPICUÍBA","SP","11/2018","1"
"351060","CARAPICUÍBA","SP","05/2019","1"
"351060","CARAPICUÍBA","SP","09/2018","1"
"351060","CARAPICUÍBA","SP","10/2019","1"
"351060","CARAPICUÍBA","SP","03/2019","1"
"351060","CARAPICUÍBA","SP","12/2018","1"
"351060","CARAPICUÍBA","SP","09/2019","1"
"351080","CASA BRANCA","SP","10/2018","1"
"351080","CASA BRANCA","SP","04/2019","1"
"351080","CASA BRANCA","SP","03/2019","1"
"351080","CASA BRANCA","SP","01/2019","1"
"351080","CASA BRANCA","SP","10/2019","1"
"351080","CASA BRANCA","SP","06/2019","1"
"351080","CASA BRANCA","SP","12/2018","1"
"351080","CASA BRANCA","SP","08/2019","1"
"351080","CASA BRANCA","SP","11/2018","1"
"351080","CASA BRANCA","SP","07/2019","1"
"351080","CASA BRANCA","SP","02/2019","1"
"351080","CASA BRANCA","SP","09/2018","1"
"351080","CASA BRANCA","SP","05/2019","1"
"351080","CASA BRANCA","SP","09/2019","1"
"351170","CHARQUEADA","SP","12/2018","1"
"351170","CHARQUEADA","SP","03/2019","1"
"351170","CHARQUEADA","SP","10/2019","1"
"351170","CHARQUEADA","SP","09/2018","1"
"351170","CHARQUEADA","SP","10/2018","1"
"351170","CHARQUEADA","SP","01/2019","1"
"351170","CHARQUEADA","SP","02/2019","1"
"351170","CHARQUEADA","SP","11/2018","1"
"351170","CHARQUEADA","SP","07/2019","1"
"351170","CHARQUEADA","SP","06/2019","1"
"351170","CHARQUEADA","SP","05/2019","1"
"351170","CHARQUEADA","SP","04/2019","1"
"351170","CHARQUEADA","SP","08/2019","1"
"351170","CHARQUEADA","SP","09/2019","1"
"351220","CONCHAL","SP","11/2018","1"
"351220","CONCHAL","SP","03/2019","1"
"351220","CONCHAL","SP","08/2019","1"
"351220","CONCHAL","SP","01/2019","1"
"351220","CONCHAL","SP","04/2019","1"
"351220","CONCHAL","SP","10/2018","1"
"351220","CONCHAL","SP","02/2019","1"
"351220","CONCHAL","SP","09/2018","1"
"351220","CONCHAL","SP","07/2019","1"
"351220","CONCHAL","SP","12/2018","1"
"351220","CONCHAL","SP","09/2019","1"
"351220","CONCHAL","SP","06/2019","1"
"351220","CONCHAL","SP","10/2019","1"
"351220","CONCHAL","SP","05/2019","1"
"351310","CRAVINHOS","SP","03/2019","1"
"351310","CRAVINHOS","SP","06/2019","1"
"351310","CRAVINHOS","SP","01/2019","1"
"351310","CRAVINHOS","SP","08/2019","1"
"351310","CRAVINHOS","SP","02/2019","1"
"351310","CRAVINHOS","SP","05/2019","1"
"351310","CRAVINHOS","SP","09/2019","1"
"351310","CRAVINHOS","SP","09/2018","1"
"351310","CRAVINHOS","SP","12/2018","1"
"351310","CRAVINHOS","SP","07/2019","1"
"351310","CRAVINHOS","SP","10/2019","1"
"351310","CRAVINHOS","SP","10/2018","1"
"351310","CRAVINHOS","SP","04/2019","1"
"351310","CRAVINHOS","SP","11/2018","1"
"351370","DESCALVADO","SP","05/2019","1"
"351370","DESCALVADO","SP","04/2019","1"
"351370","DESCALVADO","SP","09/2018","1"
"351370","DESCALVADO","SP","07/2019","1"
"351370","DESCALVADO","SP","11/2018","1"
"351370","DESCALVADO","SP","10/2019","1"
"351370","DESCALVADO","SP","08/2019","1"
"351370","DESCALVADO","SP","02/2019","1"
"351370","DESCALVADO","SP","09/2019","1"
"351370","DESCALVADO","SP","03/2019","1"
"351370","DESCALVADO","SP","01/2019","1"
"351370","DESCALVADO","SP","12/2018","1"
"351370","DESCALVADO","SP","10/2018","1"
"351370","DESCALVADO","SP","06/2019","1"
"351410","DOIS CÓRREGOS","SP","09/2018","1"
"351410","DOIS CÓRREGOS","SP","11/2018","1"
"351410","DOIS CÓRREGOS","SP","05/2019","1"
"351410","DOIS CÓRREGOS","SP","09/2019","1"
"351410","DOIS CÓRREGOS","SP","07/2019","1"
"351410","DOIS CÓRREGOS","SP","01/2019","1"
"351410","DOIS CÓRREGOS","SP","06/2019","1"
"351410","DOIS CÓRREGOS","SP","12/2018","1"
"351410","DOIS CÓRREGOS","SP","10/2019","1"
"351410","DOIS CÓRREGOS","SP","10/2018","1"
"351410","DOIS CÓRREGOS","SP","03/2019","1"
"351410","DOIS CÓRREGOS","SP","04/2019","1"
"351410","DOIS CÓRREGOS","SP","02/2019","1"
"351410","DOIS CÓRREGOS","SP","08/2019","1"
"351450","DUARTINA","SP","04/2019","1"
"351450","DUARTINA","SP","06/2019","1"
"351450","DUARTINA","SP","09/2018","1"
"351450","DUARTINA","SP","10/2018","1"
"351450","DUARTINA","SP","12/2018","1"
"351450","DUARTINA","SP","03/2019","1"
"351450","DUARTINA","SP","02/2019","1"
"351450","DUARTINA","SP","08/2019","1"
"351450","DUARTINA","SP","01/2019","1"
"351450","DUARTINA","SP","10/2019","1"
"351450","DUARTINA","SP","11/2018","1"
"351450","DUARTINA","SP","05/2019","1"
"351450","DUARTINA","SP","07/2019","1"
"351450","DUARTINA","SP","09/2019","1"
"351490","ELIAS FAUSTO","SP","06/2019","1"
"351490","ELIAS FAUSTO","SP","09/2019","1"
"351490","ELIAS FAUSTO","SP","04/2019","1"
"351490","ELIAS FAUSTO","SP","11/2018","1"
"351490","ELIAS FAUSTO","SP","10/2018","1"
"351490","ELIAS FAUSTO","SP","01/2019","1"
"351490","ELIAS FAUSTO","SP","07/2019","1"
"351490","ELIAS FAUSTO","SP","03/2019","1"
"351490","ELIAS FAUSTO","SP","05/2019","1"
"351490","ELIAS FAUSTO","SP","10/2019","1"
"351490","ELIAS FAUSTO","SP","02/2019","1"
"351490","ELIAS FAUSTO","SP","12/2018","1"
"351490","ELIAS FAUSTO","SP","09/2018","1"
"351490","ELIAS FAUSTO","SP","08/2019","1"
"351515","ENGENHEIRO COELHO","SP","11/2018","1"
"351515","ENGENHEIRO COELHO","SP","09/2018","1"
"351515","ENGENHEIRO COELHO","SP","10/2019","1"
"351515","ENGENHEIRO COELHO","SP","05/2019","1"
"351515","ENGENHEIRO COELHO","SP","04/2019","1"
"351515","ENGENHEIRO COELHO","SP","01/2019","1"
"351515","ENGENHEIRO COELHO","SP","06/2019","1"
"351515","ENGENHEIRO COELHO","SP","12/2018","1"
"351515","ENGENHEIRO COELHO","SP","07/2019","1"
"351515","ENGENHEIRO COELHO","SP","09/2019","1"
"351515","ENGENHEIRO COELHO","SP","10/2018","1"
"351515","ENGENHEIRO COELHO","SP","03/2019","1"
"351515","ENGENHEIRO COELHO","SP","08/2019","1"
"351515","ENGENHEIRO COELHO","SP","02/2019","1"
"351540","FARTURA","SP","10/2019","1"
"351540","FARTURA","SP","08/2019","1"
"351540","FARTURA","SP","07/2019","1"
"351540","FARTURA","SP","03/2019","1"
"351540","FARTURA","SP","12/2018","1"
"351540","FARTURA","SP","11/2018","1"
"351540","FARTURA","SP","04/2019","1"
"351540","FARTURA","SP","06/2019","1"
"351540","FARTURA","SP","09/2019","1"
"351540","FARTURA","SP","09/2018","1"
"351540","FARTURA","SP","01/2019","1"
"351540","FARTURA","SP","02/2019","1"
"351540","FARTURA","SP","10/2018","1"
"351540","FARTURA","SP","05/2019","1"
"351630","FRANCISCO MORATO","SP","06/2019","1"
"351630","FRANCISCO MORATO","SP","09/2019","1"
"351630","FRANCISCO MORATO","SP","02/2019","1"
"351630","FRANCISCO MORATO","SP","04/2019","1"
"351630","FRANCISCO MORATO","SP","08/2019","1"
"351630","FRANCISCO MORATO","SP","07/2019","1"
"351630","FRANCISCO MORATO","SP","11/2018","1"
"351630","FRANCISCO MORATO","SP","10/2018","1"
"351630","FRANCISCO MORATO","SP","01/2019","1"
"351630","FRANCISCO MORATO","SP","12/2018","1"
"351630","FRANCISCO MORATO","SP","03/2019","1"
"351630","FRANCISCO MORATO","SP","10/2019","1"
"351630","FRANCISCO MORATO","SP","05/2019","1"
"351630","FRANCISCO MORATO","SP","09/2018","1"
"351670","GARÇA","SP","10/2018","1"
"351670","GARÇA","SP","06/2019","1"
"351670","GARÇA","SP","01/2019","1"
"351670","GARÇA","SP","09/2019","1"
"351670","GARÇA","SP","02/2019","1"
"351670","GARÇA","SP","07/2019","1"
"351670","GARÇA","SP","08/2019","1"
"351670","GARÇA","SP","11/2018","1"
"351670","GARÇA","SP","04/2019","1"
"351670","GARÇA","SP","12/2018","1"
"351670","GARÇA","SP","10/2019","1"
"351670","GARÇA","SP","05/2019","1"
"351670","GARÇA","SP","09/2018","1"
"351670","GARÇA","SP","03/2019","1"
"351720","GUAIÇARA","SP","01/2019","1"
"351720","GUAIÇARA","SP","08/2019","1"
"351720","GUAIÇARA","SP","03/2019","1"
"351720","GUAIÇARA","SP","09/2019","1"
"351720","GUAIÇARA","SP","04/2019","1"
"351720","GUAIÇARA","SP","06/2019","1"
"351720","GUAIÇARA","SP","10/2019","1"
"351720","GUAIÇARA","SP","07/2019","1"
"351720","GUAIÇARA","SP","05/2019","1"
"351720","GUAIÇARA","SP","02/2019","1"
"351760","GUAPIARA","SP","10/2019","1"
"351760","GUAPIARA","SP","09/2019","1"
"351760","GUAPIARA","SP","08/2019","1"
"351760","GUAPIARA","SP","12/2018","1"
"351760","GUAPIARA","SP","05/2019","1"
"351760","GUAPIARA","SP","09/2018","1"
"351760","GUAPIARA","SP","06/2019","1"
"351760","GUAPIARA","SP","11/2018","1"
"351760","GUAPIARA","SP","04/2019","1"
"351760","GUAPIARA","SP","10/2018","1"
"351760","GUAPIARA","SP","07/2019","1"
"351760","GUAPIARA","SP","01/2019","1"
"351760","GUAPIARA","SP","02/2019","1"
"351760","GUAPIARA","SP","03/2019","1"
"351830","GUARAREMA","SP","10/2018","1"
"351830","GUARAREMA","SP","05/2019","1"
"351830","GUARAREMA","SP","06/2019","1"
"351830","GUARAREMA","SP","02/2019","1"
"351830","GUARAREMA","SP","08/2019","1"
"351830","GUARAREMA","SP","11/2018","1"
"351830","GUARAREMA","SP","10/2019","1"
"351830","GUARAREMA","SP","09/2019","1"
"351830","GUARAREMA","SP","03/2019","1"
"351830","GUARAREMA","SP","09/2018","1"
"351830","GUARAREMA","SP","07/2019","1"
"351830","GUARAREMA","SP","12/2018","1"
"351830","GUARAREMA","SP","01/2019","1"
"351830","GUARAREMA","SP","04/2019","1"
"351860","GUARIBA","SP","10/2018","1"
"351860","GUARIBA","SP","01/2019","1"
"351860","GUARIBA","SP","03/2019","1"
"351860","GUARIBA","SP","06/2019","1"
"351860","GUARIBA","SP","05/2019","1"
"351860","GUARIBA","SP","02/2019","1"
"351860","GUARIBA","SP","10/2019","1"
"351860","GUARIBA","SP","12/2018","1"
"351860","GUARIBA","SP","08/2019","1"
"351860","GUARIBA","SP","07/2019","1"
"351860","GUARIBA","SP","09/2018","1"
"351860","GUARIBA","SP","11/2018","1"
"351860","GUARIBA","SP","04/2019","1"
"351860","GUARIBA","SP","09/2019","1"
"351907","HORTOLÂNDIA","SP","07/2019","1"
"351907","HORTOLÂNDIA","SP","03/2019","1"
"351907","HORTOLÂNDIA","SP","09/2019","1"
"351907","HORTOLÂNDIA","SP","06/2019","1"
"351907","HORTOLÂNDIA","SP","02/2019","1"
"351907","HORTOLÂNDIA","SP","11/2018","1"
"351907","HORTOLÂNDIA","SP","09/2018","1"
"351907","HORTOLÂNDIA","SP","05/2019","1"
"351907","HORTOLÂNDIA","SP","10/2019","1"
"351907","HORTOLÂNDIA","SP","10/2018","1"
"351907","HORTOLÂNDIA","SP","12/2018","1"
"351907","HORTOLÂNDIA","SP","04/2019","1"
"351907","HORTOLÂNDIA","SP","01/2019","1"
"351907","HORTOLÂNDIA","SP","08/2019","1"
"351910","IACANGA","SP","09/2018","1"
"351910","IACANGA","SP","05/2019","1"
"351910","IACANGA","SP","07/2019","1"
"351910","IACANGA","SP","08/2019","1"
"351910","IACANGA","SP","02/2019","1"
"351910","IACANGA","SP","01/2019","1"
"351910","IACANGA","SP","04/2019","1"
"351910","IACANGA","SP","10/2019","1"
"351910","IACANGA","SP","09/2019","1"
"351910","IACANGA","SP","06/2019","1"
"351910","IACANGA","SP","12/2018","1"
"351910","IACANGA","SP","10/2018","1"
"351910","IACANGA","SP","11/2018","1"
"351910","IACANGA","SP","03/2019","1"
"351930","IBATÉ","SP","06/2019","1"
"351930","IBATÉ","SP","11/2018","1"
"351930","IBATÉ","SP","08/2019","1"
"351930","IBATÉ","SP","07/2019","1"
"351930","IBATÉ","SP","04/2019","1"
"351930","IBATÉ","SP","03/2019","1"
"351930","IBATÉ","SP","05/2019","1"
"351930","IBATÉ","SP","10/2018","1"
"351930","IBATÉ","SP","09/2018","1"
"351930","IBATÉ","SP","10/2019","1"
"351930","IBATÉ","SP","01/2019","1"
"351930","IBATÉ","SP","02/2019","1"
"351930","IBATÉ","SP","09/2019","1"
"351930","IBATÉ","SP","12/2018","1"
"351950","IBIRAREMA","SP","10/2018","1"
"351950","IBIRAREMA","SP","03/2019","1"
"351950","IBIRAREMA","SP","11/2018","1"
"351950","IBIRAREMA","SP","01/2019","1"
"351950","IBIRAREMA","SP","07/2019","1"
"351950","IBIRAREMA","SP","05/2019","1"
"351950","IBIRAREMA","SP","04/2019","1"
"351950","IBIRAREMA","SP","09/2019","1"
"351950","IBIRAREMA","SP","08/2019","1"
"351950","IBIRAREMA","SP","12/2018","1"
"351950","IBIRAREMA","SP","10/2019","1"
"351950","IBIRAREMA","SP","02/2019","1"
"351950","IBIRAREMA","SP","06/2019","1"
"351950","IBIRAREMA","SP","09/2018","1"
"351960","IBITINGA","SP","04/2019","1"
"351960","IBITINGA","SP","01/2019","1"
"351960","IBITINGA","SP","07/2019","1"
"351960","IBITINGA","SP","02/2019","1"
"351960","IBITINGA","SP","09/2019","1"
"351960","IBITINGA","SP","08/2019","1"
"351960","IBITINGA","SP","05/2019","1"
"351960","IBITINGA","SP","12/2018","1"
"351960","IBITINGA","SP","09/2018","1"
"351960","IBITINGA","SP","06/2019","1"
"351960","IBITINGA","SP","03/2019","1"
"351960","IBITINGA","SP","11/2018","1"
"351960","IBITINGA","SP","10/2018","1"
"351960","IBITINGA","SP","10/2019","1"
"351970","IBIÚNA","SP","11/2018","1"
"351970","IBIÚNA","SP","09/2018","1"
"351970","IBIÚNA","SP","05/2019","1"
"351970","IBIÚNA","SP","08/2019","1"
"351970","IBIÚNA","SP","03/2019","1"
"351970","IBIÚNA","SP","01/2019","1"
"351970","IBIÚNA","SP","12/2018","1"
"351970","IBIÚNA","SP","10/2018","1"
"351970","IBIÚNA","SP","04/2019","1"
"351970","IBIÚNA","SP","09/2019","1"
"351970","IBIÚNA","SP","06/2019","1"
"351970","IBIÚNA","SP","10/2019","1"
"351970","IBIÚNA","SP","07/2019","1"
"351970","IBIÚNA","SP","02/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","06/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","07/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","10/2018","1"
"352000","IGARAÇU DO TIETÊ","SP","03/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","02/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","01/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","09/2018","1"
"352000","IGARAÇU DO TIETÊ","SP","11/2018","1"
"352000","IGARAÇU DO TIETÊ","SP","05/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","12/2018","1"
"352000","IGARAÇU DO TIETÊ","SP","09/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","04/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","08/2019","1"
"352000","IGARAÇU DO TIETÊ","SP","10/2019","1"
